time,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,rota_x,rota_y,rota_z
1.61,-0.156189,-0.070945,0.071037,0.097927,0.277879,0.344078,0.106265,0.259210,0.359494
1.62,-0.151839,-0.072746,0.050323,0.066877,0.297150,0.328966,0.074181,0.279958,0.337496
1.63,-0.127252,-0.050507,0.058358,0.046924,0.295663,0.344003,0.051753,0.281325,0.344677
1.64,-0.102908,-0.026043,0.052256,0.029077,0.303384,0.381226,0.034229,0.286139,0.379877
1.65,-0.096033,-0.008939,0.043263,0.029077,0.303384,0.381226,-0.001825,0.299871,0.429174
1.66,-0.090254,0.005735,0.034577,-0.044277,0.361681,0.462334,-0.035485,0.343719,0.466572
1.67,-0.086451,0.013452,0.030781,-0.096738,0.369588,0.480790,-0.079141,0.352402,0.484550
1.68,-0.088400,0.003431,0.031525,-0.161843,0.395609,0.501586,-0.147904,0.372658,0.501477
1.69,-0.083345,0.003263,0.046918,-0.185333,0.469631,0.503755,-0.185026,0.438850,0.514473
1.70,-0.071772,-0.007880,0.032303,-0.298109,0.344586,0.478334,-0.249859,0.386434,0.495178
1.71,-0.090034,-0.016562,0.015584,-0.339073,0.391472,0.403611,-0.363160,0.320322,0.438543
1.72,-0.097294,-0.011996,0.178306,-0.371343,0.347769,0.299301,-0.350096,0.359631,0.331579
1.73,-0.139323,-0.024260,-0.022012,-0.373660,0.313411,0.203438,-0.373272,0.331353,0.237065
1.74,-0.117583,-0.040636,0.073778,-0.329861,0.283140,0.117927,-0.357822,0.257899,0.146528
1.75,-0.110444,-0.044268,0.062565,-0.245543,0.251169,0.033456,-0.255397,0.268927,0.062555
1.76,-0.110531,-0.029122,-0.013449,-0.258277,0.080038,-0.024194,-0.247720,0.119475,-0.006726
1.77,-0.098274,-0.007584,0.070219,-0.239963,0.055474,-0.078958,-0.258994,0.027607,-0.059111
1.78,-0.085145,0.015572,0.187516,-0.219195,0.029590,-0.095831,-0.236775,-0.001093,-0.089863
1.79,-0.097701,0.029314,0.079917,-0.123223,0.081086,-0.094838,-0.137369,0.081484,-0.086897
1.80,-0.077941,0.041699,0.036661,-0.184996,-0.102065,-0.085010,-0.168842,-0.088909,-0.074488
1.81,-0.073981,0.031290,0.044806,-0.061321,0.047652,-0.124896,-0.101355,-0.015633,-0.101839
1.82,-0.065781,0.000929,0.102117,-0.038584,0.028104,-0.202071,0.019501,0.117171,-0.171331
1.83,-0.083884,-0.035395,-0.165773,-0.410352,-0.337557,-0.268119,-0.386660,-0.420272,-0.241385
1.84,-0.058485,-0.081977,0.255587,-0.118140,0.343307,-0.430538,-0.110053,0.339136,-0.387707
1.85,-0.084731,-0.072571,0.030585,-0.371664,0.076879,-0.528051,-0.322456,0.117560,-0.503802
1.86,-0.111883,-0.063467,-0.206635,-0.339861,0.161800,-0.569422,-0.338869,0.158576,-0.549992
1.87,-0.029273,-0.056368,0.184557,-0.380082,0.098933,-0.630113,-0.359657,0.118677,-0.610680
1.88,-0.035003,-0.033645,-0.064820,-0.397308,0.114609,-0.659402,-0.368003,0.153119,-0.641483
1.89,-0.016926,-0.052161,0.045566,-0.567188,0.004784,-0.693689,-0.616932,-0.157770,-0.673236
1.90,-0.011599,-0.047332,0.182912,-0.124801,0.623037,-0.735766,-0.169412,0.611926,-0.720324
1.91,-0.019241,-0.036502,-0.192373,-0.498113,-0.167469,-0.752496,-0.411835,-0.033000,-0.745217
1.92,-0.003870,-0.062051,-0.214260,-0.266296,0.287036,-0.774718,-0.384047,0.073783,-0.757709
1.93,0.049760,-0.080258,0.424543,-0.217349,0.256955,-0.793614,-0.138326,0.403123,-0.781563
1.94,-0.000258,-0.059231,-0.492580,-0.377512,-0.031078,-0.819574,-0.353981,0.015894,-0.805285
1.95,0.050696,-0.101415,0.166192,-0.138820,0.388415,-0.835935,-0.286444,0.145569,-0.827229
1.96,0.052027,-0.077651,0.111919,-0.165701,0.031494,-0.824775,-0.068652,0.248857,-0.820746
1.97,0.055132,-0.068387,-0.490738,-0.277668,-0.248564,-0.823807,-0.338130,-0.349608,-0.813518
1.98,0.104398,-0.123255,0.312757,-0.006029,0.016213,-0.838537,0.020733,0.117029,-0.827733
1.99,0.072783,-0.091821,-0.214656,-0.153207,-0.333225,-0.823009,-0.181275,-0.380225,-0.814731
2.00,0.075496,-0.131118,-0.081396,0.042518,-0.157071,-0.836969,0.057522,-0.105889,-0.825709
2.01,0.088718,-0.112609,-0.108334,-0.240029,-0.647759,-0.854052,-0.178267,-0.584497,-0.843938
2.02,0.085968,-0.110383,-0.125606,-0.167888,-0.319077,-0.891694,-0.237350,-0.492424,-0.874566
2.03,0.084614,-0.121533,0.177211,-0.113891,-0.222181,-0.898589,-0.071217,-0.157283,-0.888834
2.04,0.069032,-0.081597,-0.425145,-0.283183,-0.498426,-0.898697,-0.258844,-0.487799,-0.888444
2.05,0.109750,-0.106951,-0.036137,-0.319220,-0.433630,-0.887644,-0.308089,-0.467290,-0.888967
2.06,0.126645,-0.101801,0.022261,-0.342208,-0.273727,-0.835555,-0.347981,-0.341647,-0.841462
2.07,0.137942,-0.090621,-0.115653,-0.288742,-0.101208,-0.760900,-0.303883,-0.139022,-0.768084
2.08,0.161383,-0.053187,-0.155980,-0.234211,-0.063954,-0.687052,-0.253286,-0.089372,-0.697102
2.09,0.171992,-0.018705,-0.149538,-0.133401,0.002474,-0.606698,-0.157770,-0.029668,-0.620865
2.10,0.155084,-0.004053,-0.130863,-0.041300,0.093110,-0.547373,-0.065806,0.054467,-0.550305
2.11,0.146604,-0.002051,-0.149498,-0.003916,0.112605,-0.505027,-0.004013,0.106026,-0.508823
2.12,0.119434,-0.026705,-0.110768,0.020491,0.153150,-0.471156,0.013117,0.122881,-0.470813
2.13,0.115302,-0.072835,-0.002119,0.046415,0.212130,-0.427011,0.050367,0.203905,-0.431261
2.14,0.096455,-0.075411,-0.017675,0.098320,0.325409,-0.423455,0.056729,0.239749,-0.405674
2.15,0.085211,-0.038044,0.013723,0.164719,0.410168,-0.439914,0.172398,0.407004,-0.440564
2.16,-0.026677,0.024390,-0.131076,0.041033,0.305756,-0.326172,0.077183,0.299142,-0.345863
2.17,0.012334,0.013505,0.004741,0.130504,0.637233,-0.331099,0.087063,0.522334,-0.306507
2.18,0.079884,-0.000755,0.071585,0.073500,0.631510,-0.312032,0.139028,0.701489,-0.330701
2.19,-0.079483,0.011902,-0.211166,0.023499,0.666990,-0.328467,-0.032517,0.540210,-0.288594
2.20,0.048985,-0.032598,0.177223,0.005904,0.622080,-0.316906,0.077226,0.722944,-0.338277
2.21,-0.062483,-0.012478,-0.125602,-0.079491,0.558656,-0.306825,-0.125113,0.452909,-0.270849
2.22,0.072455,-0.038618,0.217335,0.071302,0.703673,-0.419424,0.102248,0.778555,-0.407859
2.23,-0.080770,0.019269,-0.121486,0.043290,0.550065,-0.466964,0.008948,0.521215,-0.441651
2.24,-0.080102,0.037130,0.013569,0.032954,0.432072,-0.405002,0.063353,0.475891,-0.424457
2.25,-0.029487,0.023473,0.012290,0.022682,0.423647,-0.382644,-0.010652,0.357037,-0.355161
2.26,0.081379,0.021435,0.098520,0.079276,0.416710,-0.453163,0.082023,0.437331,-0.436043
2.27,-0.064993,0.076571,-0.085277,-0.015480,0.113391,-0.325889,0.034738,0.218561,-0.374958
2.28,-0.034829,0.104404,-0.026509,0.035885,0.183405,-0.214718,-0.037902,0.062094,-0.198312
2.29,0.208116,0.109755,0.179444,0.247494,0.323280,-0.284472,0.226627,0.336072,-0.276360
2.30,0.007284,0.167201,-0.255352,0.004378,-0.269337,-0.016118,0.076067,-0.146403,-0.082585
2.31,0.062449,0.131827,-0.053369,0.228186,0.070428,0.009348,0.110754,-0.105496,0.045262
2.32,0.320325,0.130798,0.276518,0.287381,-0.024249,0.026783,0.301605,0.026708,0.014209
2.33,0.004955,0.181030,-0.387812,0.075366,-0.457541,0.281090,0.136709,-0.375575,0.219242
2.34,0.159482,0.169540,0.077728,0.252736,-0.066912,0.279335,0.131115,-0.289179,0.346968
2.35,0.322612,0.187096,0.187117,0.335791,-0.108061,0.289709,0.392686,0.009929,0.242309
2.36,-0.069526,0.180209,-0.440126,0.220764,-0.350592,0.447057,0.204761,-0.379220,0.437614
2.37,0.169883,0.182817,0.136682,0.281514,-0.282709,0.567735,0.281125,-0.293669,0.539342
2.38,0.198532,0.183432,0.002296,0.398604,-0.140607,0.532953,0.342997,-0.212883,0.575267
2.39,0.150611,0.204895,-0.054528,0.442511,-0.224529,0.524985,0.434510,-0.231142,0.529350
2.40,-0.038393,0.193371,-0.151810,0.315984,-0.443310,0.771041,0.352976,-0.416494,0.709438
2.41,0.110574,0.190660,0.042219,0.401797,-0.184047,0.769863,0.334795,-0.319975,0.819566
2.42,0.276629,0.207085,0.147228,0.447469,-0.210407,0.817711,0.482512,-0.141647,0.788014
2.43,-0.022237,0.190903,-0.221465,0.379880,-0.392436,0.913966,0.389449,-0.370515,0.906359
2.44,0.161720,0.218048,0.117324,0.716342,0.022316,0.629266,0.629356,-0.059963,0.701170
2.45,0.078876,0.177730,0.018814,0.519432,-0.415619,0.764677,0.545021,-0.409697,0.762071
2.46,-0.131645,0.113741,-0.172311,0.518487,-0.362932,0.895520,0.515207,-0.410589,0.865871
2.47,0.175120,0.142757,0.212535,0.502442,-0.303122,0.982673,0.517208,-0.310034,0.987889
2.48,0.175670,0.143234,-0.034512,0.583050,-0.208717,0.910284,0.612855,-0.145980,0.895287
2.49,0.042057,0.136335,-0.047593,0.547802,-0.180472,0.916097,0.526889,-0.254341,0.938845
2.50,0.041574,0.122158,-0.000026,0.663602,0.112676,0.819243,0.637108,0.032363,0.849709
2.51,0.028319,0.076152,-0.079792,0.563552,0.104477,0.844456,0.511830,-0.072708,0.923137
2.52,-0.003378,0.043153,-0.075225,0.459958,0.064425,1.019187,0.566311,0.166539,0.915771
2.53,-0.016289,0.018380,-0.060798,0.485725,0.478520,0.971667,0.343322,0.173648,1.106574
2.54,0.263811,0.094421,0.276281,0.482060,0.326426,0.954769,0.612400,0.537092,0.860868
2.55,-0.247879,-0.031920,-0.359604,0.309414,0.270607,1.066603,0.133898,-0.107930,1.208100
2.56,0.176013,0.070119,0.460441,0.541244,0.337248,0.892194,0.638263,0.532249,0.857687
